n,x,y,z,steps,solved,run_id
143081,35771,1706050390,"=""12144398571637310""",240,True,24c3a5d73ed1
143089,35773,1706240938,"=""513751434500897858""",6,True,24c3a5d73ed1
143105,35777,1706622530,"=""1747536274235538010""",2,True,24c3a5d73ed1
143113,,,,500000,False,24c3a5d73ed1
143129,35783,1707195006,"=""794867667886806822""",4,True,24c3a5d73ed1
143137,35785,1707385850,"=""1749099862760747650""",2,True,24c3a5d73ed1
143153,35789,1707767590,"=""165083213846255510""",18,True,24c3a5d73ed1
143161,35791,1707958530,"=""36616596704590770""",80,True,24c3a5d73ed1
143177,35795,1708340240,"=""1751055823653614320""",2,True,24c3a5d73ed1
143185,35797,1708531150,"=""1751447212603662350""",2,True,24c3a5d73ed1
143201,35801,1708913030,"=""98439899777731270""",30,True,24c3a5d73ed1
143209,35803,1709103946,"=""796646261445288122""",4,True,24c3a5d73ed1
143225,35807,1709485860,"=""1753405141614477900""",2,True,24c3a5d73ed1
143233,,,,500000,False,24c3a5d73ed1
143249,35813,1710058832,"=""148693280098476976""",20,True,24c3a5d73ed1
143257,35815,1710249820,"=""1754972666375769620""",2,True,24c3a5d73ed1
143273,35819,1710631868,"=""516399066727692148""",6,True,24c3a5d73ed1
143281,35821,1710822938,"=""77705709577326226""",38,True,24c3a5d73ed1
143297,35825,1711205010,"=""1756933550038255050""",2,True,24c3a5d73ed1
143305,35827,1711396080,"=""1757325923872223760""",2,True,24c3a5d73ed1
143321,35831,1711778334,"=""35022130536251334""",84,True,24c3a5d73ed1
143329,,,,500000,False,24c3a5d73ed1
143345,35837,1712351590,"=""1759288778952965270""",2,True,24c3a5d73ed1
143353,,,,500000,False,24c3a5d73ed1
143369,35843,1712925178,"=""18848687786601578""",156,True,24c3a5d73ed1
143377,35845,1713116190,"=""1760860246550953470""",2,True,24c3a5d73ed1
143393,35849,1713498556,"=""800748353217615572""",4,True,24c3a5d73ed1
143401,,,,500000,False,24c3a5d73ed1
143417,35855,1714072180,"=""1762826061235899260""",2,True,24c3a5d73ed1
143425,35857,1714263410,"=""1763219421604633450""",2,True,24c3a5d73ed1
143441,35861,1714645916,"=""187660250450597428""",16,True,24c3a5d73ed1
143449,,,,500000,False,24c3a5d73ed1
143465,35867,1715219720,"=""1765187211010907320""",2,True,24c3a5d73ed1
143473,35869,1715411016,"=""802536803870266872""",4,True,24c3a5d73ed1
143489,35873,1715793642,"=""304546324690512306""",10,True,24c3a5d73ed1
143497,35875,1715984960,"=""1766762628051736000""",2,True,24c3a5d73ed1
143513,35879,1716379602,246322785821826,11960,True,24c3a5d73ed1
143521,35881,1716559010,"=""304818084643321690""",10,True,24c3a5d73ed1
143537,35885,1716941750,"=""1768733382018895750""",2,True,24c3a5d73ed1
143545,35887,1717133140,"=""1769127730574622620""",2,True,24c3a5d73ed1
143561,35891,1717515954,"=""804507557985537714""",4,True,24c3a5d73ed1
143569,35893,1717707376,"=""804686897254512272""",4,True,24c3a5d73ed1
143585,35897,1718090250,"=""1771100462568947250""",2,True,24c3a5d73ed1
143593,,,,500000,False,24c3a5d73ed1
143609,35903,1718664650,"=""385279325997807850""",8,True,24c3a5d73ed1
143617,35905,1718856130,"=""1772679835664290010""",2,True,24c3a5d73ed1
143633,35909,1719239138,"=""521608800686228458""",6,True,24c3a5d73ed1
143641,,,,500000,False,24c3a5d73ed1
143657,35915,1719813720,"=""1774655537180329320""",2,True,24c3a5d73ed1
143665,35917,1720005270,"=""1775050875576658470""",2,True,24c3a5d73ed1
143681,35921,1720388406,"=""522306398426532918""",6,True,24c3a5d73ed1
143689,,,,500000,False,24c3a5d73ed1
143705,35927,1720963180,"=""1777028558428464260""",2,True,24c3a5d73ed1
143713,35929,1721154838,"=""64869501411052598""",46,True,24c3a5d73ed1
143729,35933,1721550030,247436664261870,11978,True,24c3a5d73ed1
143737,35935,1721729700,"=""1778611894195524300""",2,True,24c3a5d73ed1
143753,35939,1722113032,"=""306793787414186936""",10,True,24c3a5d73ed1
143761,35941,1722304778,"=""38193136668102466""",78,True,24c3a5d73ed1
143777,35945,1722688090,"=""1780592551534020770""",2,True,24c3a5d73ed1
143785,35947,1722879800,"=""1780988881425944200""",2,True,24c3a5d73ed1
143801,35951,1723270098,433672983052386,6848,True,24c3a5d73ed1
143809,,,,500000,False,24c3a5d73ed1
143825,35957,1723838510,"=""1782971523411573550""",2,True,24c3a5d73ed1
143833,35959,1724030286,"=""810621932924672022""",4,True,24c3a5d73ed1
143849,35963,1724413900,"=""78945218590096100""",38,True,24c3a5d73ed1
143857,35965,1724605670,"=""1784558828473083670""",2,True,24c3a5d73ed1
143873,35969,1725001302,248181112322646,11990,True,24c3a5d73ed1
143881,,,,500000,False,24c3a5d73ed1
143897,35975,1725564860,"=""1786544449914526900""",2,True,24c3a5d73ed1
143905,35977,1725756730,"=""1786941772958419010""",2,True,24c3a5d73ed1
143921,35981,1726140504,"=""812607554514597864""",4,True,24c3a5d73ed1
143929,,,,500000,False,24c3a5d73ed1
143945,35987,1726716240,"=""1788929382361126320""",2,True,24c3a5d73ed1
143953,35989,1726908178,"=""526272678610141178""",6,True,24c3a5d73ed1
143969,35993,1727292116,"=""68325297219175612""",44,True,24c3a5d73ed1
143977,35995,1727484040,"=""1790520663345348920""",2,True,24c3a5d73ed1
143993,35999,1727868106,"=""28799305587874922""",104,True,24c3a5d73ed1
144001,36001,1728060004,"=""814415828478616364""",4,True,24c3a5d73ed1
144017,36005,1728444030,"=""1792511257177140510""",2,True,24c3a5d73ed1
144025,36007,1728636060,"=""1792909575030758100""",2,True,24c3a5d73ed1
144041,36011,1729020156,"=""527560710009967668""",6,True,24c3a5d73ed1
144049,36013,1729212220,"=""390022811548700180""",8,True,24c3a5d73ed1
144065,36017,1729596370,"=""1794902160140709770""",2,True,24c3a5d73ed1
144073,,,,500000,False,24c3a5d73ed1
144089,36023,1730172686,"=""816408413737224022""",4,True,24c3a5d73ed1
144097,36025,1730364810,"=""1796497423681436850""",2,True,24c3a5d73ed1
144113,36029,1730749320,"=""13157362289809080""",228,True,24c3a5d73ed1
144121,36031,1730941296,"=""65609292506974608""",46,True,24c3a5d73ed1
144137,36035,1731325600,"=""1798492998197890400""",2,True,24c3a5d73ed1
144145,36037,1731517790,"=""1798892312520372670""",2,True,24c3a5d73ed1
144161,36041,1731902208,"=""391237205843133696""",8,True,24c3a5d73ed1
144169,,,,500000,False,24c3a5d73ed1
144185,36047,1732478900,"=""1800889881634647100""",2,True,24c3a5d73ed1
144193,36049,1732671168,"=""191626554208934208""",16,True,24c3a5d73ed1
144209,36053,1733056080,"=""7747590811462320""",388,True,24c3a5d73ed1
144217,36055,1733247980,"=""1802489134371200260""",2,True,24c3a5d73ed1
144233,36059,1733632590,"=""392019383976381510""",8,True,24c3a5d73ed1
144241,,,,500000,False,24c3a5d73ed1
144257,36065,1734209570,"=""1804489697873541370""",2,True,24c3a5d73ed1
144265,36067,1734401920,"=""1804890010325409920""",2,True,24c3a5d73ed1
144281,36071,1734786866,"=""13954335840697378""",216,True,24c3a5d73ed1
144289,,,,500000,False,24c3a5d73ed1
144305,36077,1735363830,"=""1806892571747997510""",2,True,24c3a5d73ed1
144313,36079,1735556248,"=""531556849435944488""",6,True,24c3a5d73ed1
144329,36083,1735941136,"=""89509650570701552""",34,True,24c3a5d73ed1
144337,36085,1736133550,"=""1808495820325227950""",2,True,24c3a5d73ed1
144353,36089,1736518476,"=""822408112124216772""",4,True,24c3a5d73ed1
144361,36091,1736710954,"=""822590435829722714""",4,True,24c3a5d73ed1
144377,36095,1737095940,"=""1810501381121594220""",2,True,24c3a5d73ed1
144385,36097,1737288450,"=""1810902693364753050""",2,True,24c3a5d73ed1
144401,36101,1737673566,"=""45982375246719678""",66,True,24c3a5d73ed1
144409,,,,500000,False,24c3a5d73ed1
144425,36107,1738251160,"=""1812910255406556200""",2,True,24c3a5d73ed1
144433,,,,500000,False,24c3a5d73ed1
144449,36113,1738828916,"=""824597998020553372""",4,True,24c3a5d73ed1
144457,36115,1739021520,"=""1814517506474844720""",2,True,24c3a5d73ed1
144473,36119,1739407396,"=""4774650689723852""",634,True,24c3a5d73ed1
144481,36121,1739599414,"=""221429714444972054""",14,True,24c3a5d73ed1
144497,36125,1739984710,"=""1816528072880285750""",2,True,24c3a5d73ed1
144505,36127,1740177380,"=""1816930386578021260""",2,True,24c3a5d73ed1
144521,36131,1740566456,817549286082568,3706,True,24c3a5d73ed1
144529,36133,1740755456,"=""826426241239363072""",4,True,24c3a5d73ed1
144545,36137,1741140890,"=""1818942957556854370""",2,True,24c3a5d73ed1
144553,36139,1741333646,"=""128122936287891142""",24,True,24c3a5d73ed1
144569,36143,1741719138,"=""193633118833310418""",16,True,24c3a5d73ed1
144577,36145,1741911890,"=""1820554217772111370""",2,True,24c3a5d73ed1
144593,36149,1742297778,"=""9321190316731098""",326,True,24c3a5d73ed1
144601,36151,1742490258,"=""396035515547714946""",8,True,24c3a5d73ed1
144617,36155,1742875880,"=""1822569798108588760""",2,True,24c3a5d73ed1
144625,36157,1743068710,"=""1822973114925569750""",2,True,24c3a5d73ed1
144641,36161,1743461288,441317125447576,6888,True,24c3a5d73ed1
144649,36163,1743647272,"=""314514392306667416""",10,True,24c3a5d73ed1
144665,36167,1744033020,"=""1824990703166159220""",2,True,24c3a5d73ed1
144673,,,,500000,False,24c3a5d73ed1
144689,36173,1744611746,"=""222707569788156682""",14,True,24c3a5d73ed1
144697,36175,1744804660,"=""1826605979189824700""",2,True,24c3a5d73ed1
144713,36179,1745190546,"=""830642736940567122""",4,True,24c3a5d73ed1
144721,36181,1745383506,"=""537593571728178618""",6,True,24c3a5d73ed1
144737,36185,1745769450,"=""1828626581786212050""",2,True,24c3a5d73ed1
144745,36187,1745962440,"=""1829030903388489720""",2,True,24c3a5d73ed1
144761,36191,1746348584,"=""22815958678879384""",134,True,24c3a5d73ed1
144769,36193,1746541478,"=""538307139613651078""",6,True,24c3a5d73ed1
144785,36197,1746927550,"=""1831053517222473950""",2,True,24c3a5d73ed1
144793,36199,1747120606,"=""832481019682826822""",4,True,24c3a5d73ed1
144809,36203,1747506756,"=""223447305247540332""",14,True,24c3a5d73ed1
144817,36205,1747699830,"=""1832672815721517510""",2,True,24c3a5d73ed1
144833,36209,1748086318,"=""10697101315550078""",286,True,24c3a5d73ed1
144841,,,,500000,False,24c3a5d73ed1
144857,36215,1748665420,"=""1834698448913600420""",2,True,24c3a5d73ed1
144865,36217,1748858570,"=""1835103776968608370""",2,True,24c3a5d73ed1
144881,36221,1749244904,"=""834506653024383064""",4,True,24c3a5d73ed1
144889,36223,1749438086,"=""834690984636201022""",4,True,24c3a5d73ed1
144905,36227,1749824480,"=""1837131424734537760""",2,True,24c3a5d73ed1
144913,36229,1750017702,"=""316816752454812726""",10,True,24c3a5d73ed1
144929,36233,1750404788,"=""4820003894880988""",636,True,24c3a5d73ed1
144937,36235,1750597400,"=""1838754752381458600""",2,True,24c3a5d73ed1
144953,36239,1750983978,"=""55076852582178378""",56,True,24c3a5d73ed1
144961,,,,500000,False,24c3a5d73ed1
144977,36245,1751563790,"=""1840785424511934670""",2,True,24c3a5d73ed1
144985,36247,1751757100,"=""1841191760688488900""",2,True,24c3a5d73ed1
145001,36251,1752143778,"=""110964136276197666""",28,True,24c3a5d73ed1
145009,,,,500000,False,24c3a5d73ed1
145025,36257,1752723810,"=""1843224450731825850""",2,True,24c3a5d73ed1
145033,36259,1752917216,"=""91268872489137952""",34,True,24c3a5d73ed1
145049,36263,1753305522,"=""1970983662472866""",1560,True,24c3a5d73ed1
145057,36265,1753497370,"=""1844851814204652770""",2,True,24c3a5d73ed1
145073,36269,1753884292,"=""38612259037634636""",80,True,24c3a5d73ed1
145081,36271,1754077658,"=""401320228284369946""",8,True,24c3a5d73ed1
145097,36275,1754464560,"=""1846887533623131600""",2,True,24c3a5d73ed1
145105,36277,1754658030,"=""1847294879591430510""",2,True,24c3a5d73ed1
145121,36281,1755045024,"=""130148577242158944""",24,True,24c3a5d73ed1
145129,36283,1755238508,"=""543681566474067268""",6,True,24c3a5d73ed1
145145,36287,1755625540,"=""1849332620264549420""",2,True,24c3a5d73ed1
145153,36289,1755819076,"=""840791078511133772""",4,True,24c3a5d73ed1
145169,36293,1756206232,"=""51691512142938536""",60,True,24c3a5d73ed1
145177,36295,1756399740,"=""1850964026246840820""",2,True,24c3a5d73ed1
145193,36299,1756799002,255074917497386,12100,True,24c3a5d73ed1
145201,,,,500000,False,24c3a5d73ed1
145217,36305,1757367730,"=""1853004801309844010""",2,True,24c3a5d73ed1
145225,36307,1757561360,"=""1853413158741468400""",2,True,24c3a5d73ed1
145241,36311,1757948654,"=""842831853723981814""",4,True,24c3a5d73ed1
145249,,,,500000,False,24c3a5d73ed1
145265,36317,1758529670,"=""1855455958403655670""",2,True,24c3a5d73ed1
145273,36319,1758723380,"=""175081579035161020""",18,True,24c3a5d73ed1
145289,36323,1759112512,"=""1789057884291776""",1730,True,24c3a5d73ed1
145297,36325,1759304510,"=""1857091413584499550""",2,True,24c3a5d73ed1
145313,36329,1759691998,"=""546443985503584238""",6,True,24c3a5d73ed1
145321,36331,1759885754,"=""844690325639791114""",4,True,24c3a5d73ed1
145337,36335,1760273300,"=""1859137252655460700""",2,True,24c3a5d73ed1
145345,36337,1760467090,"=""1859546623223373770""",2,True,24c3a5d73ed1
145361,36341,1760866814,255961360949854,12114,True,24c3a5d73ed1
145369,,,,500000,False,24c3a5d73ed1
145385,36347,1761436200,"=""1861594490240827800""",2,True,24c3a5d73ed1
145393,36349,1761630168,"=""26830034395208808""",116,True,24c3a5d73ed1
145409,36353,1762017796,"=""846738192807263372""",4,True,24c3a5d73ed1
145417,36355,1762211680,"=""1863234001314841760""",2,True,24c3a5d73ed1
145433,36359,1762599600,"=""26403035205560400""",118,True,24c3a5d73ed1
145441,,,,500000,False,24c3a5d73ed1
145457,36365,1763181270,"=""1865284912764106470""",2,True,24c3a5d73ed1
145465,36367,1763375220,"=""1865695298142653820""",2,True,24c3a5d73ed1
145481,36371,1763763478,"=""9493980758087966""",328,True,24c3a5d73ed1
145489,,,,500000,False,24c3a5d73ed1
145505,36377,1764345130,"=""1867748240888485010""",2,True,24c3a5d73ed1
145513,,,,500000,False,24c3a5d73ed1
145529,36383,1764927292,"=""34739422168676276""",90,True,24c3a5d73ed1
145537,36385,1765121250,"=""1869391814555816250""",2,True,24c3a5d73ed1
145553,36389,1765509392,"=""158492714161958896""",20,True,24c3a5d73ed1
145561,,,,500000,False,24c3a5d73ed1
145577,36395,1766091640,"=""1871447806760642120""",2,True,24c3a5d73ed1
145585,36397,1766285750,"=""1871859208625551750""",2,True,24c3a5d73ed1
145601,36401,1766674030,"=""105206867725790270""",30,True,24c3a5d73ed1
145609,36403,1766868152,"=""322947212014362376""",10,True,24c3a5d73ed1
145625,36407,1767256460,"=""1873917235479782500""",2,True,24c3a5d73ed1
145633,36409,1767450640,"=""407462837124254960""",8,True,24c3a5d73ed1
145649,36413,1767839946,"=""3347293563834402""",934,True,24c3a5d73ed1
145657,36415,1768033220,"=""1875564878446107820""",2,True,24c3a5d73ed1
145673,36419,1768421666,"=""852904140625637122""",4,True,24c3a5d73ed1
145681,36421,1768615904,"=""853091511653676064""",4,True,24c3a5d73ed1
145697,36425,1769004410,"=""1877625959790664450""",2,True,24c3a5d73ed1
145705,36427,1769198680,"=""1878038379819046760""",2,True,24c3a5d73ed1
145721,36431,1769587256,"=""552606890571167368""",6,True,24c3a5d73ed1
145729,,,,500000,False,24c3a5d73ed1
145745,36437,1770170190,"=""1880101499168611470""",2,True,24c3a5d73ed1
145753,,,,500000,False,24c3a5d73ed1
145769,36443,1770753226,"=""855154631153630522""",4,True,24c3a5d73ed1
145777,36445,1770947590,"=""1881753218145137270""",2,True,24c3a5d73ed1
145793,36449,1771336366,"=""229582865656523582""",14,True,24c3a5d73ed1
145801,,,,500000,False,24c3a5d73ed1
145817,36455,1771919580,"=""1883819397020506260""",2,True,24c3a5d73ed1
145825,36457,1772114010,"=""1884232836890854050""",2,True,24c3a5d73ed1
145841,36461,1772502910,"=""325010332636993790""",10,True,24c3a5d73ed1
145849,36463,1772697366,"=""857033439524576622""",4,True,24c3a5d73ed1
145865,36467,1773086320,"=""1886301057129599120""",2,True,24c3a5d73ed1
145873,,,,500000,False,24c3a5d73ed1
145889,36473,1773669840,"=""410335394051411760""",8,True,24c3a5d73ed1
145897,36475,1773864360,"=""1887956858833061400""",2,True,24c3a5d73ed1
145913,36479,1774254058,"=""5113118088760778""",616,True,24c3a5d73ed1
145921,36481,1774448064,"=""49455484065866304""",64,True,24c3a5d73ed1
145937,36485,1774837150,"=""1890028143637236350""",2,True,24c3a5d73ed1
145945,36487,1775031740,"=""1890442605029424820""",2,True,24c3a5d73ed1
145961,36491,1775421026,"=""41657969408229538""",76,True,24c3a5d73ed1
145969,,,,500000,False,24c3a5d73ed1
145985,36497,1776004850,"=""1892515934558108650""",2,True,24c3a5d73ed1
145993,36499,1776199508,"=""556744355674290268""",6,True,24c3a5d73ed1
146009,36503,1776588900,"=""54732971395721100""",58,True,24c3a5d73ed1
146017,36505,1776783530,"=""1894175825710773010""",2,True,24c3a5d73ed1
146033,36509,1777172936,"=""861366446709425272""",4,True,24c3a5d73ed1
146041,36511,1777367660,"=""326796804996481540""",10,True,24c3a5d73ed1
146057,36515,1777757120,"=""1896252224848659520""",2,True,24c3a5d73ed1
146065,36517,1777951870,"=""1896667709443946270""",2,True,24c3a5d73ed1
146081,36521,1778341406,"=""558087908155903918""",6,True,24c3a5d73ed1
146089,,,,500000,False,24c3a5d73ed1
146105,36527,1778925780,"=""1898746156670239260""",2,True,24c3a5d73ed1
146113,36529,1779120596,"=""863255478705805372""",4,True,24c3a5d73ed1
146129,36533,1779510258,"=""558821779101765018""",6,True,24c3a5d73ed1
146137,36535,1779705100,"=""1900410143999900900""",2,True,24c3a5d73ed1
146153,36539,1780095022,"=""15870139892772326""",200,True,24c3a5d73ed1
146161,,,,500000,False,24c3a5d73ed1
146177,36545,1780679490,"=""1902491665883316570""",2,True,24c3a5d73ed1
146185,36547,1780874400,"=""1902908175364341600""",2,True,24c3a5d73ed1
146201,36551,1781264254,"=""865337000740056614""",4,True,24c3a5d73ed1
146209,36553,1781459196,"=""865526416494804372""",4,True,24c3a5d73ed1
146225,36557,1781849110,"=""1904991748702826150""",2,True,24c3a5d73ed1
146233,36559,1782044168,"=""37070209307871928""",86,True,24c3a5d73ed1
146249,36563,1782446250,260680981616250,12188,True,24c3a5d73ed1
146257,36565,1782629070,"=""1906659838942809870""",2,True,24c3a5d73ed1
146273,36569,1783019122,"=""328878328156737866""",10,True,24c3a5d73ed1
146281,,,,500000,False,24c3a5d73ed1
146297,36575,1783604260,"=""1908746491990484300""",2,True,24c3a5d73ed1
146305,36577,1783799330,"=""1909164028041270010""",2,True,24c3a5d73ed1
146321,36581,1784189578,"=""40987111309078466""",78,True,24c3a5d73ed1
146329,36583,1784384616,"=""232977690251039832""",14,True,24c3a5d73ed1
146345,36587,1784774840,"=""1911252735913440520""",2,True,24c3a5d73ed1
146353,36589,1784969978,"=""562256084514086578""",6,True,24c3a5d73ed1
146369,36593,1785360280,"=""415762345527902120""",8,True,24c3a5d73ed1
146377,36595,1785555440,"=""1912924935802600720""",2,True,24c3a5d73ed1
146393,36599,1785949556,849731581400572,3754,True,24c3a5d73ed1
146401,36601,1786141006,"=""562994061739981118""",6,True,24c3a5d73ed1
146417,36605,1786531430,"=""1915016728440175510""",2,True,24c3a5d73ed1
146425,36607,1786726660,"=""1915435292746126700""",2,True,24c3a5d73ed1
146441,36611,1787117158,"=""416581007310882446""",8,True,24c3a5d73ed1
146449,36613,1787312426,"=""233742854905419682""",14,True,24c3a5d73ed1
146465,36617,1787702970,"=""1917529143580389570""",2,True,24c3a5d73ed1
146473,36619,1787898266,"=""871794600820958122""",4,True,24c3a5d73ed1
146489,36623,1788288888,"=""564348906495995208""",6,True,24c3a5d73ed1
146497,36625,1788484210,"=""1919205459863110250""",2,True,24c3a5d73ed1
146513,36629,1788887102,262095215975326,12210,True,24c3a5d73ed1
146521,,,,500000,False,24c3a5d73ed1
